Model,submission,N_B,Y,IFEval,BBH,MATH Lvl 5,GPQA,MUSR,MMLU-PRO,Hub License,Epoch_AI_Open_Weights,type_group,family,namespace,license_permissive,strict_open,license_only_unverified,license_explicit_no,epoch_publication,publication_lag_days,t_month,logN
Marsouuu/MiniQwenMathExpert-ECE-PRYMMAL-Martial,2024-10-07,1.777,15.081989145779028,27.949618124354487,19.019948525917457,11.404833836858003,4.250559284116329,6.509114583333333,21.35786052009456,,,merge,qwen,marsouuu,False,False,False,False,,,3.975359342915811,0.2496874278053015
Marsouuu/MistralBase-4x7B-MoE-ECE-PRYMMAL-Martial,2024-10-03,24.16,6.761759514131008,16.973629968483625,8.870227428732667,1.4350453172205435,1.230425055928408,7.852083333333335,4.209145981087471,apache-2.0,,merge,mistral,marsouuu,True,False,True,False,,,3.8439425051334704,1.3830969299490943
Marsouuu/general3B-ECE-PRYMMAL-Martial,2024-10-23,3.821,22.978904737174783,27.222658102722995,35.70087336193955,15.483383685800604,9.284116331096197,18.22317708333333,31.959219858156025,apache-2.0,,merge,namespace:marsouuu,marsouuu,True,False,True,False,,,4.501026694045175,0.5821770376884089
Marsouuu/general3Bv2-ECE-PRYMMAL-Martial,2024-11-06,7.616,31.917859287211872,56.928172803716365,37.66776306891555,36.70694864048338,8.05369127516779,13.28385416666667,38.86672576832151,apache-2.0,,posttrained,namespace:marsouuu,marsouuu,True,False,True,False,,,4.960985626283367,0.8817269353764179
Marsouuu/lareneg1_78B-ECE-PRYMMAL-Martial,2024-10-23,1.777,15.081989145779028,27.949618124354487,19.019948525917457,11.404833836858003,4.250559284116329,6.509114583333333,21.35786052009456,apache-2.0,,merge,namespace:marsouuu,marsouuu,True,False,True,False,,,4.501026694045175,0.2496874278053015
Marsouuu/lareneg3B-ECE-PRYMMAL-Martial,2024-11-06,3.821,23.942055269453448,33.032908239028,36.35072191454026,15.181268882175228,9.955257270693512,18.39192708333333,30.74024822695036,apache-2.0,,merge,namespace:marsouuu,marsouuu,True,False,True,False,,,4.960985626283367,0.5821770376884089
Marsouuu/lareneg3Bv2-ECE-PRYMMAL-Martial,2024-11-06,7.616,32.11266584096438,57.53267995585048,37.47164011473157,36.5558912386707,9.284116331096197,12.817187500000005,39.01447990543734,apache-2.0,,merge,namespace:marsouuu,marsouuu,True,False,True,False,,,4.960985626283367,0.8817269353764179
MaziyarPanahi/Calme-4x7B-MoE-v0.1,2024-08-05,24.154,20.023903328526014,43.15205875964662,31.26187805626151,8.006042296072508,4.250559284116329,10.619010416666669,22.85387115839244,apache-2.0,,merge,namespace:maziyarpanahi,maziyarpanahi,True,False,True,False,,,1.9055441478439425,1.3829890619644598
MaziyarPanahi/Calme-4x7B-MoE-v0.2,2024-08-05,24.154,20.176360946073107,42.9447200095746,31.396819621762447,7.401812688821751,3.9149888143176734,12.536718750000004,22.86310579196217,apache-2.0,,merge,namespace:maziyarpanahi,maziyarpanahi,True,False,True,False,,,1.9055441478439425,1.3829890619644598
MaziyarPanahi/Llama-3-70B-Instruct-v0.1,2024-06-26,70.554,26.33391343739024,47.14380067110822,32.71291726367119,18.051359516616312,4.586129753914992,15.312760416666672,40.196513002364064,llama3,,posttrained,llama,maziyarpanahi,False,False,False,False,,,0.5913757700205339,1.8485216407506466
MaziyarPanahi/Llama-3-8B-Instruct-v0.10,2024-06-26,8.03,26.797403388133414,76.67433520835827,27.924674302120888,5.740181268882175,7.829977628635347,10.813020833333333,31.80223108747045,other,,posttrained,llama,maziyarpanahi,False,False,False,False,,,0.5913757700205339,0.9047155452786809
MaziyarPanahi/Llama-3-8B-Instruct-v0.8,2024-07-11,8.03,26.888884373724007,75.27549125209998,28.270418759783485,7.779456193353475,7.38255033557047,10.924739583333334,31.700650118203303,other,,posttrained,llama,maziyarpanahi,False,False,False,False,,,1.0841889117043122,0.9047155452786809
MaziyarPanahi/Llama-3-8B-Instruct-v0.9,2024-08-06,8.03,26.786644392116216,76.3046494412603,27.903013285410186,7.326283987915408,7.718120805369126,9.850260416666666,31.61753841607564,other,,posttrained,llama,maziyarpanahi,False,False,False,False,,,1.9383983572895278,0.9047155452786809
MaziyarPanahi/Qwen1.5-MoE-A2.7B-Wikihow,2024-09-12,14.316,12.325434589632001,29.5432785010439,15.47343942401254,8.23262839879154,3.355704697986576,2.010677083333334,15.336879432624112,apache-2.0,,posttrained,qwen,maziyarpanahi,True,False,True,False,,,3.154004106776181,1.1558216897179667
MaziyarPanahi/Qwen2-7B-Instruct-v0.1,2024-07-07,7.616,22.98150895877193,33.52249808286457,31.92360727430821,22.12990936555892,4.697986577181204,13.868229166666667,31.746823286052013,apache-2.0,Yes,posttrained,qwen,maziyarpanahi,True,True,False,False,2024-06-07,30.0,0.9527720739219713,0.8817269353764179
MaziyarPanahi/Qwen2-7B-Instruct-v0.8,2024-07-07,7.616,19.558137588276008,27.74726614272353,25.53252452836148,17.673716012084594,5.8165548098434,12.0640625,28.514701536643027,apache-2.0,Yes,posttrained,qwen,maziyarpanahi,True,True,False,False,2024-06-07,30.0,0.9527720739219713,0.8817269353764179
MaziyarPanahi/calme-2.1-llama3.1-70b,2024-07-24,70.554,40.936032608772955,84.34298771703524,48.55364600487639,41.012084592145015,10.402684563758392,13.720572916666663,47.58421985815603,,,posttrained,llama,maziyarpanahi,False,False,False,False,,,1.51129363449692,1.8485216407506466
MaziyarPanahi/calme-2.1-phi3-4b,2024-06-26,3.821,25.985365252885945,55.2520645221346,38.1242795228128,13.141993957703926,10.626398210290828,8.258072916666668,30.50938238770685,mit,,posttrained,phi,maziyarpanahi,True,False,True,False,,,0.5913757700205339,0.5821770376884089
MaziyarPanahi/calme-2.1-phi3.5-4b,2024-08-23,3.821,28.000378443622292,56.59095644002358,36.11009692957303,20.39274924471299,12.527964205816552,9.765624999999998,32.61487884160757,mit,,posttrained,phi,maziyarpanahi,True,False,True,False,,,2.4969199178644765,0.5821770376884089
MaziyarPanahi/calme-2.1-qwen2-72b,2024-06-26,72.699,44.39894388647036,81.62774770941103,57.3258823447103,40.78549848942598,17.4496644295302,20.15234375,49.05252659574468,other,,posttrained,qwen,maziyarpanahi,False,False,False,False,,,0.5913757700205339,1.8615284370286551
MaziyarPanahi/calme-2.1-qwen2-7b,2024-09-18,7.616,23.5418799100886,38.16119008674761,31.00709744702013,23.11178247734139,5.257270693512303,13.795572916666666,29.918365839243503,apache-2.0,,posttrained,qwen,maziyarpanahi,True,False,True,False,,,3.351129363449692,0.8817269353764179
MaziyarPanahi/calme-2.1-qwen2.5-72b,2024-09-26,72.7,47.85672202584548,86.62360315075111,61.65570318314716,59.13897280966768,15.100671140939594,13.297135416666665,51.3242464539007,other,,posttrained,qwen,maziyarpanahi,False,False,False,False,,,3.6139630390143735,1.861534410859038
MaziyarPanahi/calme-2.1-rys-78b,2024-08-08,77.965,44.64399850290042,81.35547015252862,59.4700307859535,39.42598187311178,19.239373601789712,18.99739583333333,49.37573877068559,mit,,posttrained,namespace:maziyarpanahi,maziyarpanahi,True,False,True,False,,,2.004106776180698,1.891899683226219
MaziyarPanahi/calme-2.2-llama3-70b,2024-06-26,70.554,38.14006369052438,82.0848681498424,48.57170594999846,23.94259818731118,12.192393736017896,15.30494791666667,46.74386820330969,llama3,,posttrained,llama,maziyarpanahi,False,False,False,False,,,0.5913757700205339,1.8485216407506466
MaziyarPanahi/calme-2.2-llama3.1-70b,2024-09-09,70.554,43.31100681386724,85.92667455684251,54.20646208605566,43.65558912386707,9.955257270693512,17.06953125,49.05252659574468,,,posttrained,llama,maziyarpanahi,False,False,False,False,,,3.055441478439425,1.8485216407506466
MaziyarPanahi/calme-2.2-phi3-4b,2024-06-26,3.821,25.232640533631113,50.69083365470286,37.733734155011526,14.501510574018129,9.50782997762864,7.695312500000001,31.26662234042553,mit,,posttrained,phi,maziyarpanahi,True,False,True,False,,,0.5913757700205339,0.5821770376884089
MaziyarPanahi/calme-2.2-qwen2-72b,2024-08-06,72.706,44.09009576064759,80.08151704145003,56.79594225047665,45.31722054380665,16.554809843400445,16.516927083333332,49.27415780141844,other,,posttrained,qwen,maziyarpanahi,False,False,False,False,,,1.9383983572895278,1.8615702521158346
MaziyarPanahi/calme-2.2-qwen2-7b,2024-09-18,7.616,23.58331943928233,35.97299609480623,33.10936559556884,21.45015105740181,5.480984340044745,13.277864583333338,32.208554964539005,apache-2.0,,posttrained,qwen,maziyarpanahi,True,False,True,False,,,3.351129363449692,0.8817269353764179
MaziyarPanahi/calme-2.2-qwen2.5-72b,2024-09-26,72.7,47.22457675508573,84.76763875406145,61.80360419146786,58.91238670694864,14.5413870246085,12.016666666666673,51.305777186761226,other,,posttrained,qwen,maziyarpanahi,False,False,False,False,,,3.6139630390143735,1.861534410859038
MaziyarPanahi/calme-2.2-rys-78b,2024-08-08,77.965,44.38633440385336,79.86420475449586,59.268645675184494,40.70996978851964,20.917225950783,16.82864583333333,48.72931442080378,mit,,posttrained,namespace:maziyarpanahi,maziyarpanahi,True,False,True,False,,,2.004106776180698,1.891899683226219
MaziyarPanahi/calme-2.3-llama3-70b,2024-08-30,70.554,37.067032265745496,80.10401290797307,48.0085850617923,23.26283987915408,11.74496644295302,12.565625000000002,46.71616430260048,llama3,,posttrained,llama,maziyarpanahi,False,False,False,False,,,2.726899383983573,1.8485216407506466
MaziyarPanahi/calme-2.3-llama3.1-70b,2024-09-18,70.554,43.275189943129554,86.04657863358113,55.58549511699308,39.27492447129909,12.527964205816552,17.736197916666658,48.4799793144208,,,posttrained,llama,maziyarpanahi,False,False,False,False,,,3.351129363449692,1.8485216407506466
MaziyarPanahi/calme-2.3-phi3-4b,2024-06-26,3.821,24.981612770364112,49.26450706348045,37.65889241962552,14.72809667673716,9.060402684563762,7.754166666666667,31.42361111111111,mit,,posttrained,phi,maziyarpanahi,True,False,True,False,,,0.5913757700205339,0.5821770376884089
MaziyarPanahi/calme-2.3-qwen2-72b,2024-09-15,72.706,33.00083092091415,38.49840645044039,51.22830430718469,31.72205438066465,16.21923937360179,11.23828125,49.09869976359338,other,,posttrained,qwen,maziyarpanahi,False,False,False,False,,,3.252566735112936,1.8615702521158346
MaziyarPanahi/calme-2.3-qwen2-7b,2024-09-18,7.616,23.08170100435127,38.24862476008103,30.95608211537095,20.694864048338367,6.263982102908276,13.313281249999998,29.01337174940898,apache-2.0,,posttrained,qwen,maziyarpanahi,True,False,True,False,,,3.351129363449692,0.8817269353764179
MaziyarPanahi/calme-2.3-rys-78b,2024-09-03,77.965,44.55737382877076,80.65854155862002,59.57454695904105,39.80362537764351,20.58165548098433,16.999218749999997,49.7266548463357,mit,,posttrained,namespace:maziyarpanahi,maziyarpanahi,True,False,True,False,,,2.858316221765914,1.891899683226219
MaziyarPanahi/calme-2.4-llama3-70b,2024-06-26,70.554,32.486225248764676,50.27371817887649,48.39776612820646,24.47129909365559,11.968680089485462,13.098958333333336,46.706929669030735,llama3,,posttrained,llama,maziyarpanahi,False,False,False,False,,,0.5913757700205339,1.8485216407506466
MaziyarPanahi/calme-2.4-qwen2-7b,2024-09-18,7.616,22.85144077010553,32.995452067181745,31.8182656422348,20.31722054380665,4.4742729306487705,14.426822916666667,33.076610520094555,apache-2.0,,posttrained,qwen,maziyarpanahi,True,False,True,False,,,3.351129363449692,0.8817269353764179
MaziyarPanahi/calme-2.4-rys-78b,2024-09-03,77.965,50.76504719022304,80.10899967641413,62.15654929467119,40.70996978851964,20.3579418344519,34.56614583333333,66.690676713948,mit,,posttrained,namespace:maziyarpanahi,maziyarpanahi,True,False,True,False,,,2.858316221765914,1.891899683226219
MaziyarPanahi/calme-2.5-qwen2-7b,2024-09-29,7.616,22.659538685051796,31.449221399220733,28.28099517875505,22.58308157099698,8.05369127516779,15.791927083333334,29.79831560283688,apache-2.0,,posttrained,qwen,maziyarpanahi,True,False,True,False,,,3.7125256673511293,0.8817269353764179
MaziyarPanahi/calme-2.6-qwen2-7b,2024-09-29,7.616,21.23233085446529,34.426765426845215,29.30841923308876,12.16012084592145,4.586129753914999,16.560156250000002,30.352393617021285,apache-2.0,,posttrained,qwen,maziyarpanahi,True,False,True,False,,,3.7125256673511293,0.8817269353764179
MaziyarPanahi/calme-2.7-qwen2-7b,2024-09-18,7.616,22.355267151114735,35.92301759331906,28.912244614673995,13.821752265861026,5.480984340044745,19.93671875,30.056885342789595,apache-2.0,,posttrained,qwen,maziyarpanahi,True,False,True,False,,,3.351129363449692,0.8817269353764179
MaziyarPanahi/calme-3.1-baguette-3b,2024-11-08,3.085,25.581601911367752,62.34369251364159,25.50768075774144,25.604229607250755,4.809843400447425,8.565625000000002,26.658540189125297,other,,posttrained,namespace:maziyarpanahi,maziyarpanahi,False,False,False,False,,,5.026694045174538,0.4892551683692605
MaziyarPanahi/calme-3.1-instruct-3b,2024-11-08,3.085,21.50709063608991,43.35939750971866,27.30989595933989,17.749244712990937,4.809843400447425,7.401041666666669,28.413120567375884,other,,posttrained,namespace:maziyarpanahi,maziyarpanahi,False,False,False,False,,,5.026694045174538,0.4892551683692605
MaziyarPanahi/calme-3.1-instruct-78b,2024-11-27,77.965,51.28748997363473,81.35547015252862,62.40968270370106,39.27492447129909,19.463087248322143,36.49947916666666,68.72229609929079,other,,posttrained,namespace:maziyarpanahi,maziyarpanahi,False,False,False,False,,,5.650924024640657,1.891899683226219
MaziyarPanahi/calme-3.1-llamaloi-3b,2024-11-08,3.213,24.0933506270088,73.75175645066203,23.7691655758483,17.29607250755287,4.138702460850116,1.1067708333333328,24.497635933806144,llama3.2,,posttrained,llama,maziyarpanahi,False,False,False,False,,,5.026694045174538,0.5069107255515181
MaziyarPanahi/calme-3.2-baguette-3b,2024-11-08,3.085,26.33249100846591,63.38282423968404,25.865746650731108,28.24773413897281,5.92841163310962,8.595052083333334,25.975177304964536,other,,posttrained,namespace:maziyarpanahi,maziyarpanahi,False,False,False,False,,,5.026694045174538,0.4892551683692605
MaziyarPanahi/calme-3.2-instruct-3b,2024-11-08,3.086,24.62035249644337,55.33196363426819,27.976798242393084,21.676737160120847,4.4742729306487705,8.787239583333333,29.47510342789598,other,,posttrained,namespace:maziyarpanahi,maziyarpanahi,False,False,False,False,,,5.026694045174538,0.4893959217271294
MaziyarPanahi/calme-3.2-instruct-78b,2024-11-28,77.965,52.08138397879168,80.62607215521483,62.6094432829016,40.33232628398791,20.3579418344519,38.52890624999999,70.03361406619385,other,,posttrained,namespace:maziyarpanahi,maziyarpanahi,False,False,False,False,,,5.683778234086242,1.891899683226219
MaziyarPanahi/calme-3.3-baguette-3b,2024-11-08,3.086,27.407100524692495,63.59514975819714,25.59659410609641,38.06646525679759,4.026845637583895,7.136197916666667,26.021350472813243,other,,posttrained,namespace:maziyarpanahi,maziyarpanahi,False,False,False,False,,,5.026694045174538,0.4893959217271294
MaziyarPanahi/calme-3.3-instruct-3b,2024-11-08,3.086,27.77891097790277,64.23212631373644,25.682137818579093,37.38670694864049,4.36241610738255,9.395052083333336,25.615026595744684,other,,posttrained,namespace:maziyarpanahi,maziyarpanahi,False,False,False,False,,,5.026694045174538,0.4893959217271294
Minami-su/Amara-o1-7B-Qwen,2025-01-08,7.616,34.488976713679584,73.89914316236475,32.7968298710958,51.81268882175226,5.8165548098434,8.35,34.258643617021285,apache-2.0,,posttrained,qwen,minami-su,True,False,True,False,,,7.030800821355236,0.8817269353764179
Minami-su/Amara-o2-7B-Qwen,2025-01-09,7.616,31.034506834602485,71.46615424850509,31.79812727299554,40.86102719033233,1.789709172259505,5.128385416666668,35.163637706855795,apache-2.0,,posttrained,qwen,minami-su,True,False,True,False,,,7.063655030800821,0.8817269353764179
Minami-su/test-7B-00,2024-12-24,7.616,29.950834319546107,66.90492338107333,21.48995001898129,45.16616314199396,7.046979865771815,10.3421875,28.75480200945626,,,posttrained,namespace:minami-su,minami-su,False,False,False,False,,,6.537987679671458,0.8817269353764179
Minami-su/test-7B-01,2024-12-24,7.616,30.08150931571436,67.36204382150471,20.824494266256867,45.54380664652568,7.606263982102905,10.979427083333336,28.173020094562645,,,posttrained,namespace:minami-su,minami-su,False,False,False,False,,,6.537987679671458,0.8817269353764179
Minami-su/test-v2-7B-00,2024-12-25,7.616,29.484350067576724,67.47197436136119,21.19075482398095,44.18429003021148,5.592841163310966,10.995052083333336,27.47118794326241,,,posttrained,namespace:minami-su,minami-su,False,False,False,False,,,6.570841889117043,0.8817269353764179
ModelCloud/Llama-3.2-1B-Instruct-gptqmodel-4bit-vortex-v1,2025-01-02,5.453,12.430004377968435,52.68919799465418,5.859172283470534,6.042296072507553,0.4474272930648763,1.0479166666666664,8.494015957446807,llama3.2,,posttrained,llama,modelcloud,False,False,False,False,,,6.833675564681725,0.7366354976868213
ModelSpace/GemmaX2-28-9B-v0.1,2025-02-24,10.159,5.991108905848541,0.3921816336210145,11.707676917585225,2.719033232628399,3.5794183445190177,3.873697916666666,13.67464539007092,gemma,,posttrained,gemma,modelspace,False,False,False,False,,,8.574948665297741,1.006850960324272
MoonRide/Llama-3.2-3B-Khelavaster,2025-03-10,3.607,20.144904682630184,49.24954675815725,22.686343682382105,16.1631419939577,3.691275167785232,5.504947916666668,23.57417257683215,llama3.2,,merge,llama,moonride,False,False,False,False,,,9.034907597535934,0.5571461423183631
Mostafa8Mehrabi/llama-3.2-1b-Insomnia-ChatBot-merged,2025-03-10,1.236,3.192716297399995,13.206735905176044,2.4675184428555217,0.7552870090634441,0.0,1.2695312499999996,1.457225177304964,,,merge,llama,mostafa8mehrabi,False,False,False,False,,,9.034907597535934,0.09201847075279702
MrRobotoAI/MrRoboto-ProLong-8b-v4i,2024-12-29,4.015,17.58291861856009,38.34603297029659,23.792248519686385,5.5135951661631415,5.257270693512303,9.605208333333328,22.9831560283688,,,merge,namespace:mrrobotoai,mrrobotoai,False,False,False,False,,,6.702258726899384,0.6036855496146997
MrRobotoAI/MrRoboto-ProLongBASE-pt8-unaligned-8b,2024-12-29,4.015,15.935345737822864,34.754008253655854,22.9412099929998,4.229607250755287,4.138702460850116,12.152343750000002,17.396202718676122,,,merge,namespace:mrrobotoai,mrrobotoai,False,False,False,False,,,6.702258726899384,0.6036855496146997
MultivexAI/Gladiator-Mini-Exp-1211-3B,2024-12-11,3.213,22.272210130466163,68.760887777763,22.116062493215253,13.746223564954684,3.0201342281879207,2.0833333333333326,23.90661938534279,mit,,posttrained,namespace:multivexai,multivexai,True,False,True,False,,,6.11088295687885,0.5069107255515181
MultivexAI/Gladiator-Mini-Exp-1221-3B-Instruct,2024-12-20,3.213,20.114352261478917,60.78748830879843,20.39546213621821,13.51963746223565,1.789709172259505,1.432291666666666,22.76152482269504,mit,,posttrained,namespace:multivexai,multivexai,True,False,True,False,,,6.406570841889117,0.5069107255515181
